model,language,mean_gender_ratio,male_dominant_pct,female_dominant_pct,neutral_pct,gendered_response_pct,expressed_bias,model_key
yandexgpt_5_pro,en,0.36666666666666664,0.0,0.26666666666666666,0.7333333333333333,0.26666666666666666,-0.13333333333333336,yandexgpt_5_pro
yandexgpt_5_pro,ru,0.7777777777777778,0.8,0.2,0.0,1.0,0.2777777777777778,yandexgpt_5_pro
